item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM12555,TXN04158,PROD0020,2,3766.72,5,7156.77
ITEM12556,TXN04158,PROD0187,1,794.16,10,714.74
ITEM12557,TXN04158,PROD0179,1,4315.03,10,3883.53
ITEM12558,TXN04159,PROD0162,3,1986.89,0,5960.67
ITEM12559,TXN04159,PROD0243,3,5541.85,15,14131.72
ITEM12560,TXN04159,PROD0098,3,1725.96,10,4660.09
ITEM12561,TXN04159,PROD0383,1,491.87,0,491.87
ITEM12562,TXN04160,PROD0220,2,4967.64,15,8444.99
ITEM12563,TXN04160,PROD0088,2,3620.42,15,6154.71
ITEM12564,TXN04160,PROD0355,2,1811.82,0,3623.64
ITEM12565,TXN04160,PROD0146,1,2791.92,5,2652.32
ITEM12566,TXN04160,PROD0486,2,26492.75,5,50336.22
ITEM12567,TXN04161,PROD0063,1,860.89,10,774.8
ITEM12568,TXN04161,PROD0026,3,4538.09,15,11572.13
ITEM12569,TXN04161,PROD0384,2,46568.9,15,79167.13
ITEM12570,TXN04162,PROD0158,1,1062.11,15,902.79
ITEM12571,TXN04162,PROD0021,2,47407.7,10,85333.86
ITEM12572,TXN04162,PROD0345,3,4913.37,15,12529.09
ITEM12573,TXN04162,PROD0337,3,6530.94,5,18613.18
ITEM12574,TXN04163,PROD0339,2,894.3,5,1699.17
ITEM12575,TXN04163,PROD0243,3,5541.85,10,14963.0
ITEM12576,TXN04163,PROD0178,1,437.14,0,437.14
ITEM12577,TXN04164,PROD0306,2,4821.76,10,8679.17
ITEM12578,TXN04164,PROD0094,3,18120.2,15,46206.51
ITEM12579,TXN04165,PROD0472,1,3791.91,15,3223.12
ITEM12580,TXN04165,PROD0467,1,1896.99,15,1612.44
ITEM12581,TXN04166,PROD0064,1,47792.6,15,40623.71
ITEM12582,TXN04166,PROD0163,2,2931.16,15,4982.97
ITEM12583,TXN04167,PROD0389,2,18478.05,0,36956.1
ITEM12584,TXN04167,PROD0134,2,3800.73,0,7601.46
ITEM12585,TXN04168,PROD0051,2,9072.86,0,18145.72
ITEM12586,TXN04168,PROD0434,3,7768.82,10,20975.81
ITEM12587,TXN04168,PROD0453,3,4228.97,5,12052.56
ITEM12588,TXN04168,PROD0500,3,1262.91,0,3788.73
ITEM12589,TXN04169,PROD0051,1,9072.86,5,8619.22
ITEM12590,TXN04170,PROD0150,2,9804.79,15,16668.14
ITEM12591,TXN04170,PROD0066,2,3136.76,0,6273.52
ITEM12592,TXN04170,PROD0102,3,37784.07,0,113352.21
ITEM12593,TXN04171,PROD0104,2,4137.86,0,8275.72
ITEM12594,TXN04171,PROD0257,3,4824.24,10,13025.45
ITEM12595,TXN04172,PROD0286,3,1423.75,5,4057.69
ITEM12596,TXN04172,PROD0374,1,33354.61,5,31686.88
ITEM12597,TXN04173,PROD0111,1,590.12,5,560.61
ITEM12598,TXN04174,PROD0145,2,650.06,15,1105.1
ITEM12599,TXN04174,PROD0144,3,459.65,5,1310.0
ITEM12600,TXN04174,PROD0441,1,1936.21,5,1839.4
ITEM12601,TXN04174,PROD0227,1,934.07,10,840.66
ITEM12602,TXN04175,PROD0164,1,9610.23,0,9610.23
ITEM12603,TXN04175,PROD0311,2,1927.78,15,3277.23
ITEM12604,TXN04176,PROD0292,2,5315.34,5,10099.15
ITEM12605,TXN04176,PROD0332,3,3560.35,0,10681.05
ITEM12606,TXN04176,PROD0040,1,325.18,5,308.92
ITEM12607,TXN04176,PROD0259,3,6411.89,10,17312.1
ITEM12608,TXN04176,PROD0340,2,3359.6,0,6719.2
ITEM12609,TXN04177,PROD0362,2,5021.06,0,10042.12
ITEM12610,TXN04177,PROD0128,3,1731.19,15,4414.53
ITEM12611,TXN04178,PROD0407,2,3353.46,15,5700.88
ITEM12612,TXN04178,PROD0429,2,40566.36,5,77076.08
ITEM12613,TXN04179,PROD0034,3,1796.23,10,4849.82
ITEM12614,TXN04179,PROD0171,3,428.41,5,1220.97
ITEM12615,TXN04179,PROD0039,2,1604.23,0,3208.46
ITEM12616,TXN04180,PROD0412,3,45831.69,5,130620.32
ITEM12617,TXN04180,PROD0015,1,551.63,0,551.63
ITEM12618,TXN04180,PROD0467,2,1896.99,5,3604.28
ITEM12619,TXN04181,PROD0306,2,4821.76,0,9643.52
ITEM12620,TXN04181,PROD0068,1,2681.69,0,2681.69
ITEM12621,TXN04182,PROD0383,2,491.87,5,934.55
ITEM12622,TXN04183,PROD0202,2,2345.95,10,4222.71
ITEM12623,TXN04183,PROD0282,3,433.99,15,1106.67
ITEM12624,TXN04183,PROD0275,1,3306.01,0,3306.01
ITEM12625,TXN04184,PROD0370,1,3117.12,10,2805.41
ITEM12626,TXN04184,PROD0106,2,5257.6,5,9989.44
ITEM12627,TXN04184,PROD0442,3,967.36,10,2611.87
ITEM12628,TXN04184,PROD0309,1,4662.26,15,3962.92
ITEM12629,TXN04185,PROD0456,2,434.34,15,738.38
ITEM12630,TXN04185,PROD0160,2,4233.78,10,7620.8
ITEM12631,TXN04185,PROD0396,1,33330.14,10,29997.13
ITEM12632,TXN04185,PROD0437,1,2385.2,10,2146.68
ITEM12633,TXN04185,PROD0482,2,811.32,0,1622.64
ITEM12634,TXN04186,PROD0497,1,411.85,5,391.26
ITEM12635,TXN04186,PROD0197,1,2794.26,5,2654.55
ITEM12636,TXN04186,PROD0372,2,5139.71,10,9251.48
ITEM12637,TXN04186,PROD0112,1,1057.41,10,951.67
ITEM12638,TXN04186,PROD0002,2,1840.66,5,3497.25
ITEM12639,TXN04187,PROD0475,1,2623.12,0,2623.12
ITEM12640,TXN04187,PROD0194,1,829.31,15,704.91
ITEM12641,TXN04187,PROD0288,2,1824.87,5,3467.25
ITEM12642,TXN04187,PROD0329,2,9751.51,15,16577.57
ITEM12643,TXN04187,PROD0170,3,3219.71,0,9659.13
ITEM12644,TXN04188,PROD0479,3,7565.4,15,19291.77
ITEM12645,TXN04188,PROD0175,1,9109.64,5,8654.16
ITEM12646,TXN04188,PROD0253,1,4219.27,0,4219.27
ITEM12647,TXN04189,PROD0096,2,4941.62,0,9883.24
ITEM12648,TXN04190,PROD0106,1,5257.6,5,4994.72
ITEM12649,TXN04191,PROD0294,1,2835.38,15,2410.07
ITEM12650,TXN04191,PROD0197,1,2794.26,15,2375.12
ITEM12651,TXN04192,PROD0471,2,3468.09,0,6936.18
ITEM12652,TXN04192,PROD0176,2,1259.12,0,2518.24
ITEM12653,TXN04193,PROD0437,1,2385.2,0,2385.2
ITEM12654,TXN04194,PROD0116,3,4621.58,5,13171.5
ITEM12655,TXN04194,PROD0111,3,590.12,15,1504.81
ITEM12656,TXN04194,PROD0305,1,4425.5,15,3761.67
ITEM12657,TXN04194,PROD0304,2,291.29,10,524.32
ITEM12658,TXN04195,PROD0442,2,967.36,10,1741.25
ITEM12659,TXN04195,PROD0343,3,16066.64,10,43379.93
ITEM12660,TXN04195,PROD0437,3,2385.2,0,7155.6
ITEM12661,TXN04195,PROD0205,2,4797.91,5,9116.03
ITEM12662,TXN04196,PROD0095,2,1188.47,0,2376.94
ITEM12663,TXN04196,PROD0408,1,3796.34,0,3796.34
ITEM12664,TXN04196,PROD0187,1,794.16,15,675.04
ITEM12665,TXN04197,PROD0150,1,9804.79,0,9804.79
ITEM12666,TXN04197,PROD0122,3,346.64,10,935.93
ITEM12667,TXN04197,PROD0499,3,2914.65,0,8743.95
ITEM12668,TXN04197,PROD0378,3,620.08,10,1674.22
ITEM12669,TXN04198,PROD0134,2,3800.73,10,6841.31
ITEM12670,TXN04198,PROD0162,1,1986.89,15,1688.86
ITEM12671,TXN04198,PROD0084,3,2721.45,10,7347.91
ITEM12672,TXN04199,PROD0195,1,6900.12,5,6555.11
ITEM12673,TXN04199,PROD0264,1,2196.88,0,2196.88
ITEM12674,TXN04200,PROD0012,3,4098.53,0,12295.59
ITEM12675,TXN04200,PROD0369,2,2423.8,5,4605.22
ITEM12676,TXN04200,PROD0389,2,18478.05,10,33260.49
ITEM12677,TXN04200,PROD0422,1,4462.16,5,4239.05
ITEM12678,TXN04201,PROD0098,3,1725.96,10,4660.09
ITEM12679,TXN04201,PROD0224,2,3783.45,5,7188.55
ITEM12680,TXN04201,PROD0165,1,33835.08,15,28759.82
ITEM12681,TXN04202,PROD0499,1,2914.65,10,2623.18
ITEM12682,TXN04203,PROD0487,1,2852.09,0,2852.09
ITEM12683,TXN04203,PROD0200,1,1979.75,0,1979.75
ITEM12684,TXN04203,PROD0018,3,1137.06,0,3411.18
ITEM12685,TXN04203,PROD0068,1,2681.69,0,2681.69
ITEM12686,TXN04203,PROD0423,2,15003.56,15,25506.05
ITEM12687,TXN04204,PROD0332,1,3560.35,0,3560.35
ITEM12688,TXN04204,PROD0251,3,32976.06,10,89035.36
ITEM12689,TXN04204,PROD0034,1,1796.23,10,1616.61
ITEM12690,TXN04204,PROD0275,2,3306.01,5,6281.42
ITEM12691,TXN04205,PROD0089,1,283.2,0,283.2
ITEM12692,TXN04205,PROD0245,1,42027.03,5,39925.68
ITEM12693,TXN04206,PROD0062,3,4978.5,10,13441.95
ITEM12694,TXN04206,PROD0136,2,922.29,5,1752.35
ITEM12695,TXN04206,PROD0082,3,13468.09,0,40404.27
ITEM12696,TXN04206,PROD0233,1,1239.41,5,1177.44
ITEM12697,TXN04207,PROD0260,3,7502.91,0,22508.73
ITEM12698,TXN04207,PROD0089,3,283.2,15,722.16
ITEM12699,TXN04208,PROD0321,2,41943.17,0,83886.34
ITEM12700,TXN04208,PROD0394,2,19857.17,5,37728.62
ITEM12701,TXN04208,PROD0257,2,4824.24,10,8683.63
ITEM12702,TXN04208,PROD0233,1,1239.41,0,1239.41
ITEM12703,TXN04208,PROD0195,3,6900.12,5,19665.34
ITEM12704,TXN04209,PROD0002,2,1840.66,0,3681.32
ITEM12705,TXN04209,PROD0181,1,1327.86,0,1327.86
ITEM12706,TXN04210,PROD0355,2,1811.82,10,3261.28
ITEM12707,TXN04210,PROD0282,3,433.99,5,1236.87
ITEM12708,TXN04211,PROD0199,1,32789.43,5,31149.96
ITEM12709,TXN04211,PROD0182,1,1781.68,5,1692.6
ITEM12710,TXN04211,PROD0357,3,1588.22,0,4764.66
ITEM12711,TXN04212,PROD0225,2,1252.76,10,2254.97
ITEM12712,TXN04212,PROD0336,2,6293.33,0,12586.66
ITEM12713,TXN04213,PROD0437,1,2385.2,10,2146.68
ITEM12714,TXN04213,PROD0440,1,1175.8,0,1175.8
ITEM12715,TXN04213,PROD0395,1,2811.01,10,2529.91
ITEM12716,TXN04213,PROD0438,2,626.1,10,1126.98
ITEM12717,TXN04214,PROD0380,3,4261.84,10,11506.97
ITEM12718,TXN04214,PROD0070,2,1932.06,0,3864.12
ITEM12719,TXN04214,PROD0248,2,32677.8,10,58820.04
ITEM12720,TXN04215,PROD0174,3,5265.98,5,15008.04
ITEM12721,TXN04215,PROD0048,3,4758.41,0,14275.23
ITEM12722,TXN04215,PROD0003,1,1728.17,5,1641.76
ITEM12723,TXN04215,PROD0450,3,6698.44,10,18085.79
ITEM12724,TXN04216,PROD0128,1,1731.19,0,1731.19
ITEM12725,TXN04216,PROD0484,1,7515.67,10,6764.1
ITEM12726,TXN04216,PROD0102,3,37784.07,0,113352.21
ITEM12727,TXN04217,PROD0223,3,660.81,5,1883.31
ITEM12728,TXN04217,PROD0097,1,346.39,5,329.07
ITEM12729,TXN04218,PROD0118,2,565.15,15,960.75
ITEM12730,TXN04218,PROD0329,1,9751.51,5,9263.93
ITEM12731,TXN04218,PROD0345,2,4913.37,10,8844.07
ITEM12732,TXN04218,PROD0231,3,4568.52,0,13705.56
ITEM12733,TXN04218,PROD0443,2,9926.37,10,17867.47
ITEM12734,TXN04219,PROD0191,1,983.27,15,835.78
ITEM12735,TXN04219,PROD0024,2,48333.25,5,91833.18
ITEM12736,TXN04219,PROD0169,2,6943.85,15,11804.55
ITEM12737,TXN04219,PROD0091,1,2540.24,0,2540.24
ITEM12738,TXN04219,PROD0034,2,1796.23,0,3592.46
ITEM12739,TXN04220,PROD0407,1,3353.46,0,3353.46
ITEM12740,TXN04220,PROD0018,2,1137.06,0,2274.12
ITEM12741,TXN04220,PROD0143,3,4275.64,5,12185.57
ITEM12742,TXN04220,PROD0293,3,614.76,5,1752.07
ITEM12743,TXN04221,PROD0363,2,668.1,10,1202.58
ITEM12744,TXN04221,PROD0382,3,691.81,15,1764.12
ITEM12745,TXN04222,PROD0179,1,4315.03,10,3883.53
ITEM12746,TXN04222,PROD0253,1,4219.27,10,3797.34
ITEM12747,TXN04223,PROD0376,2,1033.79,0,2067.58
ITEM12748,TXN04224,PROD0200,3,1979.75,5,5642.29
ITEM12749,TXN04225,PROD0162,2,1986.89,0,3973.78
ITEM12750,TXN04225,PROD0350,1,1648.29,10,1483.46
ITEM12751,TXN04225,PROD0104,2,4137.86,0,8275.72
ITEM12752,TXN04225,PROD0498,2,3023.75,0,6047.5
ITEM12753,TXN04226,PROD0193,1,1531.45,15,1301.73
ITEM12754,TXN04226,PROD0247,1,3470.44,15,2949.87
ITEM12755,TXN04226,PROD0177,1,7020.25,5,6669.24
ITEM12756,TXN04227,PROD0332,3,3560.35,5,10147.0
ITEM12757,TXN04228,PROD0218,1,4544.19,15,3862.56
ITEM12758,TXN04228,PROD0193,2,1531.45,10,2756.61
ITEM12759,TXN04229,PROD0407,1,3353.46,10,3018.11
ITEM12760,TXN04229,PROD0355,3,1811.82,10,4891.91
ITEM12761,TXN04229,PROD0159,1,4795.57,15,4076.23
ITEM12762,TXN04230,PROD0069,1,1838.01,10,1654.21
ITEM12763,TXN04230,PROD0323,1,1645.98,10,1481.38
ITEM12764,TXN04230,PROD0150,3,9804.79,0,29414.37
ITEM12765,TXN04230,PROD0203,1,4697.32,10,4227.59
ITEM12766,TXN04230,PROD0429,3,40566.36,15,103444.22
ITEM12767,TXN04231,PROD0222,2,1067.68,15,1815.06
ITEM12768,TXN04232,PROD0198,1,523.88,10,471.49
ITEM12769,TXN04232,PROD0053,3,10205.11,15,26023.03
ITEM12770,TXN04232,PROD0246,2,14783.23,15,25131.49
ITEM12771,TXN04232,PROD0278,1,724.71,10,652.24
ITEM12772,TXN04233,PROD0338,1,4562.9,10,4106.61
ITEM12773,TXN04234,PROD0005,3,4358.79,10,11768.73
ITEM12774,TXN04235,PROD0474,2,32060.47,10,57708.85
ITEM12775,TXN04235,PROD0181,1,1327.86,15,1128.68
ITEM12776,TXN04236,PROD0500,1,1262.91,0,1262.91
ITEM12777,TXN04237,PROD0466,1,1547.89,5,1470.5
ITEM12778,TXN04238,PROD0169,3,6943.85,15,17706.82
ITEM12779,TXN04238,PROD0091,1,2540.24,15,2159.2
ITEM12780,TXN04239,PROD0061,1,5100.05,15,4335.04
ITEM12781,TXN04239,PROD0465,1,6937.72,10,6243.95
ITEM12782,TXN04239,PROD0096,2,4941.62,0,9883.24
ITEM12783,TXN04239,PROD0429,2,40566.36,10,73019.45
ITEM12784,TXN04240,PROD0024,1,48333.25,5,45916.59
ITEM12785,TXN04241,PROD0400,1,6954.96,5,6607.21
ITEM12786,TXN04241,PROD0118,1,565.15,10,508.63
ITEM12787,TXN04241,PROD0454,1,1241.31,15,1055.11
ITEM12788,TXN04241,PROD0456,2,434.34,15,738.38
ITEM12789,TXN04241,PROD0335,1,4383.16,15,3725.69
ITEM12790,TXN04242,PROD0454,1,1241.31,5,1179.24
ITEM12791,TXN04242,PROD0245,1,42027.03,10,37824.33
ITEM12792,TXN04242,PROD0102,1,37784.07,10,34005.66
ITEM12793,TXN04242,PROD0461,2,668.72,0,1337.44
ITEM12794,TXN04242,PROD0295,3,4156.16,0,12468.48
ITEM12795,TXN04243,PROD0226,2,2785.81,0,5571.62
ITEM12796,TXN04243,PROD0298,2,3001.63,5,5703.1
ITEM12797,TXN04243,PROD0330,2,5001.68,5,9503.19
ITEM12798,TXN04243,PROD0002,1,1840.66,0,1840.66
ITEM12799,TXN04243,PROD0309,3,4662.26,0,13986.78
ITEM12800,TXN04244,PROD0253,2,4219.27,5,8016.61
ITEM12801,TXN04244,PROD0006,2,1628.88,10,2931.98
ITEM12802,TXN04244,PROD0488,1,29570.7,0,29570.7
ITEM12803,TXN04245,PROD0480,2,2281.46,15,3878.48
ITEM12804,TXN04246,PROD0036,1,2938.84,0,2938.84
ITEM12805,TXN04247,PROD0218,1,4544.19,0,4544.19
ITEM12806,TXN04247,PROD0226,3,2785.81,5,7939.56
ITEM12807,TXN04248,PROD0420,2,3493.52,0,6987.04
ITEM12808,TXN04249,PROD0052,2,5087.06,5,9665.41
ITEM12809,TXN04249,PROD0432,3,7053.27,15,17985.84
ITEM12810,TXN04249,PROD0417,2,2721.98,10,4899.56
ITEM12811,TXN04249,PROD0148,2,464.62,5,882.78
ITEM12812,TXN04249,PROD0289,3,2488.83,0,7466.49
ITEM12813,TXN04250,PROD0041,3,19648.14,5,55997.2
ITEM12814,TXN04250,PROD0380,1,4261.84,0,4261.84
ITEM12815,TXN04250,PROD0425,2,2118.11,0,4236.22
ITEM12816,TXN04250,PROD0032,2,20331.59,5,38630.02
ITEM12817,TXN04250,PROD0294,2,2835.38,10,5103.68
ITEM12818,TXN04251,PROD0214,2,6057.22,0,12114.44
ITEM12819,TXN04251,PROD0162,2,1986.89,10,3576.4
ITEM12820,TXN04251,PROD0353,3,39141.24,10,105681.35
ITEM12821,TXN04252,PROD0343,1,16066.64,5,15263.31
ITEM12822,TXN04252,PROD0204,3,3080.28,10,8316.76
ITEM12823,TXN04252,PROD0006,1,1628.88,15,1384.55
ITEM12824,TXN04252,PROD0321,3,41943.17,5,119538.03
ITEM12825,TXN04252,PROD0273,2,1615.02,10,2907.04
ITEM12826,TXN04253,PROD0180,1,1408.7,5,1338.26
ITEM12827,TXN04253,PROD0246,1,14783.23,10,13304.91
ITEM12828,TXN04253,PROD0081,1,2330.55,15,1980.97
ITEM12829,TXN04254,PROD0316,2,5897.39,10,10615.3
ITEM12830,TXN04254,PROD0048,3,4758.41,5,13561.47
ITEM12831,TXN04254,PROD0432,2,7053.27,5,13401.21
ITEM12832,TXN04254,PROD0321,3,41943.17,15,106955.08
ITEM12833,TXN04254,PROD0417,3,2721.98,0,8165.94
ITEM12834,TXN04255,PROD0169,3,6943.85,5,19789.97
ITEM12835,TXN04255,PROD0021,1,47407.7,5,45037.31
ITEM12836,TXN04255,PROD0274,1,4647.85,10,4183.07
ITEM12837,TXN04255,PROD0491,3,46035.46,5,131201.06
ITEM12838,TXN04255,PROD0340,1,3359.6,0,3359.6
ITEM12839,TXN04256,PROD0034,1,1796.23,15,1526.8
ITEM12840,TXN04257,PROD0357,1,1588.22,5,1508.81
ITEM12841,TXN04258,PROD0040,3,325.18,5,926.76
ITEM12842,TXN04258,PROD0150,3,9804.79,10,26472.93
ITEM12843,TXN04258,PROD0252,1,1053.44,0,1053.44
ITEM12844,TXN04259,PROD0294,2,2835.38,10,5103.68
ITEM12845,TXN04259,PROD0026,3,4538.09,0,13614.27
ITEM12846,TXN04260,PROD0158,2,1062.11,15,1805.59
ITEM12847,TXN04260,PROD0287,3,7656.4,0,22969.2
ITEM12848,TXN04260,PROD0155,3,6076.79,10,16407.33
ITEM12849,TXN04260,PROD0407,2,3353.46,0,6706.92
ITEM12850,TXN04260,PROD0112,3,1057.41,15,2696.4
ITEM12851,TXN04261,PROD0203,1,4697.32,0,4697.32
ITEM12852,TXN04261,PROD0331,2,5008.21,10,9014.78
ITEM12853,TXN04261,PROD0492,2,28364.79,10,51056.62
ITEM12854,TXN04262,PROD0033,1,7342.93,0,7342.93
ITEM12855,TXN04262,PROD0483,3,32965.74,15,84062.64
ITEM12856,TXN04262,PROD0479,2,7565.4,15,12861.18
ITEM12857,TXN04262,PROD0129,2,45081.42,15,76638.41
ITEM12858,TXN04263,PROD0329,1,9751.51,5,9263.93
ITEM12859,TXN04263,PROD0245,1,42027.03,10,37824.33
ITEM12860,TXN04263,PROD0327,1,3482.29,0,3482.29
ITEM12861,TXN04264,PROD0182,3,1781.68,5,5077.79
ITEM12862,TXN04265,PROD0031,3,5455.49,10,14729.82
ITEM12863,TXN04265,PROD0157,3,812.98,0,2438.94
ITEM12864,TXN04266,PROD0175,3,9109.64,15,23229.58
ITEM12865,TXN04266,PROD0191,2,983.27,0,1966.54
ITEM12866,TXN04266,PROD0244,3,1707.21,15,4353.39
ITEM12867,TXN04266,PROD0276,3,939.25,0,2817.75
ITEM12868,TXN04267,PROD0176,2,1259.12,10,2266.42
ITEM12869,TXN04267,PROD0091,3,2540.24,10,6858.65
ITEM12870,TXN04268,PROD0237,3,1196.15,5,3409.03
ITEM12871,TXN04268,PROD0291,2,4210.63,15,7158.07
ITEM12872,TXN04269,PROD0018,3,1137.06,0,3411.18
ITEM12873,TXN04270,PROD0140,3,1017.61,10,2747.55
ITEM12874,TXN04270,PROD0423,3,15003.56,0,45010.68
ITEM12875,TXN04270,PROD0330,3,5001.68,10,13504.54
ITEM12876,TXN04270,PROD0394,2,19857.17,10,35742.91
ITEM12877,TXN04271,PROD0413,2,32635.39,10,58743.7
ITEM12878,TXN04272,PROD0154,2,8967.86,15,15245.36
ITEM12879,TXN04272,PROD0422,3,4462.16,5,12717.16
ITEM12880,TXN04272,PROD0027,2,803.15,15,1365.36
ITEM12881,TXN04272,PROD0288,1,1824.87,5,1733.63
ITEM12882,TXN04273,PROD0376,3,1033.79,0,3101.37
ITEM12883,TXN04273,PROD0395,2,2811.01,15,4778.72
ITEM12884,TXN04273,PROD0222,3,1067.68,10,2882.74
ITEM12885,TXN04273,PROD0167,3,3412.95,0,10238.85
ITEM12886,TXN04274,PROD0149,2,1497.13,10,2694.83
ITEM12887,TXN04274,PROD0212,2,1681.39,15,2858.36
ITEM12888,TXN04274,PROD0438,3,626.1,5,1784.38
ITEM12889,TXN04275,PROD0371,1,3889.47,10,3500.52
ITEM12890,TXN04275,PROD0173,1,3329.34,10,2996.41
ITEM12891,TXN04275,PROD0085,2,917.34,15,1559.48
ITEM12892,TXN04275,PROD0193,1,1531.45,15,1301.73
ITEM12893,TXN04276,PROD0028,1,5243.27,0,5243.27
ITEM12894,TXN04276,PROD0130,2,3667.62,10,6601.72
ITEM12895,TXN04276,PROD0224,1,3783.45,5,3594.28
ITEM12896,TXN04277,PROD0352,1,5891.97,0,5891.97
ITEM12897,TXN04277,PROD0189,1,3771.45,5,3582.88
ITEM12898,TXN04278,PROD0458,2,2420.64,0,4841.28
ITEM12899,TXN04278,PROD0055,2,636.29,0,1272.58
ITEM12900,TXN04279,PROD0228,2,3113.16,10,5603.69
ITEM12901,TXN04279,PROD0076,1,662.06,0,662.06
ITEM12902,TXN04280,PROD0335,1,4383.16,0,4383.16
ITEM12903,TXN04280,PROD0401,1,1181.58,5,1122.5
ITEM12904,TXN04281,PROD0477,3,887.63,10,2396.6
ITEM12905,TXN04282,PROD0202,2,2345.95,10,4222.71
ITEM12906,TXN04282,PROD0066,2,3136.76,0,6273.52
ITEM12907,TXN04283,PROD0479,1,7565.4,0,7565.4
ITEM12908,TXN04283,PROD0031,1,5455.49,0,5455.49
ITEM12909,TXN04283,PROD0220,2,4967.64,0,9935.28
ITEM12910,TXN04283,PROD0362,1,5021.06,0,5021.06
ITEM12911,TXN04283,PROD0376,1,1033.79,5,982.1
ITEM12912,TXN04284,PROD0003,2,1728.17,15,2937.89
ITEM12913,TXN04284,PROD0221,2,4872.4,10,8770.32
ITEM12914,TXN04284,PROD0005,3,4358.79,5,12422.55
ITEM12915,TXN04284,PROD0184,1,551.9,0,551.9
ITEM12916,TXN04285,PROD0027,3,803.15,10,2168.51
ITEM12917,TXN04285,PROD0076,2,662.06,5,1257.91
ITEM12918,TXN04285,PROD0248,3,32677.8,0,98033.4
ITEM12919,TXN04285,PROD0299,2,2727.11,5,5181.51
ITEM12920,TXN04286,PROD0397,3,3921.71,15,10000.36
ITEM12921,TXN04286,PROD0359,1,4353.43,5,4135.76
ITEM12922,TXN04286,PROD0095,2,1188.47,15,2020.4
ITEM12923,TXN04287,PROD0310,1,1143.25,10,1028.92
ITEM12924,TXN04287,PROD0442,3,967.36,10,2611.87
ITEM12925,TXN04288,PROD0443,2,9926.37,10,17867.47
ITEM12926,TXN04288,PROD0476,3,4274.37,10,11540.8
ITEM12927,TXN04288,PROD0266,3,6670.36,5,19010.53
ITEM12928,TXN04288,PROD0232,3,530.53,5,1512.01
ITEM12929,TXN04288,PROD0413,1,32635.39,10,29371.85
ITEM12930,TXN04289,PROD0201,1,306.15,5,290.84
ITEM12931,TXN04289,PROD0312,1,3101.42,15,2636.21
ITEM12932,TXN04289,PROD0143,1,4275.64,0,4275.64
ITEM12933,TXN04290,PROD0411,1,36478.3,10,32830.47
ITEM12934,TXN04291,PROD0325,3,768.27,10,2074.33
ITEM12935,TXN04291,PROD0399,1,1625.02,15,1381.27
ITEM12936,TXN04291,PROD0013,1,6274.21,10,5646.79
ITEM12937,TXN04291,PROD0036,1,2938.84,0,2938.84
ITEM12938,TXN04291,PROD0154,2,8967.86,15,15245.36
ITEM12939,TXN04292,PROD0248,1,32677.8,15,27776.13
ITEM12940,TXN04292,PROD0243,1,5541.85,10,4987.67
ITEM12941,TXN04292,PROD0356,3,3779.58,5,10771.8
ITEM12942,TXN04293,PROD0469,1,6596.78,5,6266.94
ITEM12943,TXN04293,PROD0265,2,9344.67,15,15885.94
ITEM12944,TXN04293,PROD0485,3,9899.66,15,25244.13
ITEM12945,TXN04293,PROD0383,1,491.87,5,467.28
ITEM12946,TXN04294,PROD0100,3,5371.84,0,16115.52
ITEM12947,TXN04294,PROD0152,3,37940.48,15,96748.22
ITEM12948,TXN04294,PROD0256,3,1554.13,15,3963.03
ITEM12949,TXN04294,PROD0061,2,5100.05,5,9690.09
ITEM12950,TXN04294,PROD0265,3,9344.67,15,23828.91
ITEM12951,TXN04295,PROD0010,1,2061.05,0,2061.05
ITEM12952,TXN04296,PROD0047,1,4575.5,15,3889.17
ITEM12953,TXN04297,PROD0488,2,29570.7,0,59141.4
ITEM12954,TXN04297,PROD0377,3,1223.59,10,3303.69
ITEM12955,TXN04297,PROD0404,3,25494.14,10,68834.18
ITEM12956,TXN04297,PROD0278,3,724.71,0,2174.13
ITEM12957,TXN04297,PROD0159,2,4795.57,5,9111.58
ITEM12958,TXN04298,PROD0089,2,283.2,5,538.08
ITEM12959,TXN04298,PROD0116,2,4621.58,10,8318.84
ITEM12960,TXN04298,PROD0492,1,28364.79,10,25528.31
ITEM12961,TXN04298,PROD0051,3,9072.86,5,25857.65
ITEM12962,TXN04298,PROD0405,2,321.72,10,579.1
ITEM12963,TXN04299,PROD0283,3,538.14,10,1452.98
ITEM12964,TXN04299,PROD0442,1,967.36,15,822.26
ITEM12965,TXN04299,PROD0176,1,1259.12,10,1133.21
ITEM12966,TXN04299,PROD0288,2,1824.87,15,3102.28
ITEM12967,TXN04300,PROD0284,3,1462.7,0,4388.1
ITEM12968,TXN04300,PROD0255,2,1757.58,15,2987.89
ITEM12969,TXN04300,PROD0305,3,4425.5,10,11948.85
ITEM12970,TXN04300,PROD0292,1,5315.34,5,5049.57
ITEM12971,TXN04301,PROD0373,3,7293.52,15,18598.48
ITEM12972,TXN04301,PROD0487,3,2852.09,10,7700.64
ITEM12973,TXN04302,PROD0470,1,1034.76,5,983.02
ITEM12974,TXN04302,PROD0271,1,9061.8,0,9061.8
ITEM12975,TXN04303,PROD0117,1,41251.35,0,41251.35
ITEM12976,TXN04303,PROD0175,3,9109.64,10,24596.03
ITEM12977,TXN04303,PROD0360,1,9632.89,15,8187.96
ITEM12978,TXN04304,PROD0296,3,3121.77,0,9365.31
ITEM12979,TXN04304,PROD0244,2,1707.21,15,2902.26
ITEM12980,TXN04305,PROD0105,1,3689.06,15,3135.7
